location_id,activity_date,revenue_amount
SK1,2024-01-23,174.28
SK1,2024-01-23,162.36
SK1,2024-01-18,220.05
SK1,2024-01-07,238.16
SK1,2024-01-24,129.84
SK1,2024-01-21,190.55
SK1,2024-01-24,13.75
SK1,2024-01-09,161.32
SK1,2024-01-02,74.05
SK1,2024-01-09,64.29
SK1,2024-01-12,104.39
SK1,2024-01-29,129.7
SK1,2024-01-03,173.34
SK1,2024-01-27,85.89
SK1,2024-01-17,160.4
SK1,2024-01-04,72.24
SK1,2024-01-21,58.22
SK1,2024-01-10,117.23
SK1,2024-01-12,128.89
SK1,2024-01-07,15.31
SK1,2024-01-21,7.95
SK1,2024-01-30,103.81
SK1,2024-01-30,82.85
SK1,2024-01-10,114.61
SK1,2024-01-16,210.99
SK1,2024-01-15,139.48
SK1,2024-01-02,27.35
SK1,2024-01-30,154.01
SK1,2024-01-05,222.7
SK1,2024-01-26,228.41
SK1,2024-01-04,104.18
SK1,2024-01-20,134.14
SK1,2024-01-18,163.23
SK1,2024-01-07,123.51
SK1,2024-01-04,111.8
SK1,2024-01-04,94.62
SK1,2024-01-30,100.37
SK1,2024-01-26,131.75
SK1,2024-01-14,32.64
SK1,2024-01-19,144.97
SK1,2024-01-27,208.74
SK1,2024-01-15,92.28
SK1,2024-01-24,179.64
SK1,2024-01-07,167.68
SK1,2024-01-06,106.39
SK1,2024-01-16,218.1
SK1,2024-01-24,83.61
SK1,2024-01-01,86.55
SK1,2024-01-18,55.81
SK1,2024-01-07,67.62
SK1,2024-01-21,137.08
SK1,2024-01-19,90.21
SK1,2024-01-11,112.73
SK1,2024-01-05,138.63
SK1,2024-01-08,94.36
SK1,2024-01-08,246.91
SK1,2024-01-19,165.75
SK1,2024-01-25,191.47
SK1,2024-01-06,74.16
SK1,2024-01-13,103.04
SK1,2024-01-05,28.09
SK1,2024-01-29,195.31
SK1,2024-01-16,87.11
SK1,2024-01-02,21.3
SK1,2024-01-11,137.16
SK1,2024-01-09,232.61
SK1,2024-01-14,139.27
SK1,2024-01-20,217.91
SK1,2024-01-01,204.62
SK1,2024-01-25,54.59
SK1,2024-01-05,198.23
SK1,2024-01-11,55.1
SK1,2024-01-29,207.3
SK1,2024-01-06,122.35
SK1,2024-01-13,110.35
SK1,2024-01-18,203.72
SK1,2024-01-08,67.49
SK1,2024-01-03,161.3
SK1,2024-01-26,185.97
SK1,2024-01-02,45.33
SK1,2024-01-05,219.32
SK1,2024-01-12,236.13
SK1,2024-01-14,31.09
SK1,2024-01-08,6.08
SK1,2024-01-18,119.44
SK1,2024-01-07,235.64
SK1,2024-01-01,136.12
SK1,2024-01-19,231.35
SK1,2024-01-05,222.07
SK1,2024-01-27,6.95
SK1,2024-01-15,192.55
SK1,2024-01-08,141.11
SK1,2024-01-23,211.93
SK1,2024-01-16,199.37
SK1,2024-01-16,116.69
SK1,2024-01-24,237.78
SK1,2024-01-04,34.61
SK1,2024-01-25,127.81
SK1,2024-01-05,83.16
SK1,2024-01-23,184.46
SK1,2024-01-21,128.47
SK1,2024-01-13,53.61
SK1,2024-01-25,152.62
SK1,2024-01-01,113.43
SK1,2024-01-03,40.87
SK1,2024-01-02,207.68
SK1,2024-01-23,215.1
SK1,2024-01-05,52.4
SK1,2024-01-22,76.12
SK1,2024-01-07,222.67
SK1,2024-01-02,90.46
SK1,2024-01-22,123.44
SK1,2024-01-27,174.48
SK1,2024-01-15,246.44
SK1,2024-01-04,190.56
SK1,2024-01-27,232.34
SK1,2024-01-23,226.31
SK1,2024-01-30,34.48
SK1,2024-01-19,147.73
SK1,2024-01-16,31.54
SK1,2024-01-12,178.9
SK1,2024-01-14,90.72
SK1,2024-01-13,103.65
SK1,2024-01-15,104.65
SK1,2024-01-02,153.78
SK1,2024-01-24,171.91
SK1,2024-01-17,214.4
SK1,2024-01-07,75.46
SK1,2024-01-09,8.94
SK1,2024-01-20,179.78
SK1,2024-01-05,44.56
SK1,2024-01-27,210.71
SK1,2024-01-05,246.67
SK1,2024-01-13,172.13
SK1,2024-01-12,53.09
SK1,2024-01-15,157.92
SK1,2024-01-23,49.66
SK1,2024-01-27,26.62
SK1,2024-01-03,191.26
SK1,2024-01-08,246.1
SK1,2024-01-23,8.25
SK1,2024-01-01,93.65
SK1,2024-01-10,122.17
SK1,2024-01-08,108.23
SK1,2024-01-25,32.93
SK1,2024-01-16,198.2
SK1,2024-01-19,33.0
SK1,2024-01-30,236.45
SK1,2024-01-02,187.58
SK1,2024-01-04,15.74
SK1,2024-01-13,178.67
SK1,2024-01-30,42.09
SK1,2024-01-01,12.53
SK1,2024-01-02,37.96
SK1,2024-01-12,142.33
SK1,2024-01-23,56.19
SK1,2024-01-09,211.95
SK1,2024-01-30,87.38
SK1,2024-01-15,216.56
SK1,2024-01-30,214.2
SK1,2024-01-08,83.07
SK1,2024-01-17,127.6
SK1,2024-01-07,92.75
SK1,2024-01-29,26.87
SK1,2024-01-06,31.41
SK1,2024-01-19,103.72
SK1,2024-01-19,27.37
SK1,2024-01-09,99.18
SK1,2024-01-29,179.17
SK1,2024-01-30,106.23
SK1,2024-01-21,99.9
SK1,2024-01-10,171.3
SK1,2024-01-08,204.02
SK1,2024-01-01,219.77
SK1,2024-01-03,235.89
SK1,2024-01-16,174.7
SK1,2024-01-27,166.06
SK1,2024-01-14,94.39
SK1,2024-01-25,132.02
SK1,2024-01-10,101.25
SK1,2024-01-11,69.65
SK1,2024-01-29,150.1
SK1,2024-01-06,247.18
SK1,2024-01-16,169.1
SK1,2024-01-10,5.64
SK1,2024-01-26,13.42
SK1,2024-01-29,184.99
SK1,2024-01-22,39.61
SK1,2024-01-18,100.83
SK1,2024-01-02,26.16
SK1,2024-01-22,187.84
SK1,2024-01-26,9.28
SK1,2024-01-03,149.36
SK1,2024-01-18,192.59
SK1,2024-01-09,56.08
SK1,2024-01-05,126.4
SK1,2024-01-04,103.16
SK1,2024-01-21,54.71
SK1,2024-01-02,220.38
SK1,2024-01-23,182.75
SK1,2024-01-08,83.47
SK1,2024-01-14,212.03
SK1,2024-01-30,58.18
SK1,2024-01-20,179.63
SK1,2024-01-27,224.71
SK1,2024-01-26,8.15
SK1,2024-01-30,19.26
SK1,2024-01-24,14.24
SK1,2024-01-02,133.95
SK1,2024-01-20,149.22
SK1,2024-01-03,140.5
SK1,2024-01-17,32.92
SK1,2024-01-01,203.34
SK1,2024-01-10,214.13
SK1,2024-01-18,241.96
SK1,2024-01-06,134.05
SK1,2024-01-08,87.3
SK1,2024-01-09,20.79
SK1,2024-01-18,220.79
SK1,2024-01-20,190.22
SK1,2024-01-20,172.32
SK1,2024-01-20,186.2
SK1,2024-01-02,231.25
SK1,2024-01-23,59.05
SK1,2024-01-15,107.2
SK1,2024-01-03,64.4
SK1,2024-01-14,101.51
SK1,2024-01-18,229.47
SK1,2024-01-01,130.4
SK1,2024-01-26,25.18
SK1,2024-01-05,170.22
SK1,2024-01-14,132.38
SK1,2024-01-12,214.0
SK1,2024-01-28,191.45
SK1,2024-01-10,196.05
SK1,2024-01-29,175.86
SK1,2024-01-09,193.43
SK1,2024-01-28,5.92
SK1,2024-01-12,228.28
SK1,2024-01-08,23.04
SK1,2024-01-27,216.48
SK1,2024-01-03,13.9
SK1,2024-01-12,171.82
SK1,2024-01-07,170.21
SK1,2024-01-24,64.9
SK1,2024-01-28,155.15
SK1,2024-01-16,232.82
SK1,2024-01-20,114.73
SK1,2024-01-17,76.1
SK1,2024-01-05,28.19
SK1,2024-01-19,246.92
SK1,2024-01-24,80.56
SK1,2024-01-22,108.44
SK1,2024-01-08,121.22
SK1,2024-01-14,184.69
SK1,2024-01-12,163.67
SK1,2024-01-25,183.48
SK1,2024-01-13,204.01
SK1,2024-01-14,122.34
SK1,2024-01-28,29.08
SK1,2024-01-16,122.29
SK1,2024-01-28,225.0
SK1,2024-01-22,135.04
SK1,2024-01-26,239.76
SK1,2024-01-14,232.08
SK1,2024-01-14,138.46
SK1,2024-01-29,167.88
SK1,2024-01-12,11.02
SK1,2024-01-24,165.41
SK1,2024-01-29,195.1
SK1,2024-01-21,44.56
SK1,2024-01-30,103.37
SK1,2024-01-19,43.93
SK1,2024-01-14,110.9
SK1,2024-01-15,131.11
SK1,2024-01-23,131.15
SK1,2024-01-19,176.31
SK1,2024-01-07,114.65
SK1,2024-01-13,25.98
SK1,2024-01-13,247.43
SK1,2024-01-11,46.41
SK1,2024-01-18,229.61
SK1,2024-01-20,170.61
SK1,2024-01-23,136.76
SK1,2024-01-20,5.17
SK1,2024-01-10,147.29
SK1,2024-01-08,203.06
SK1,2024-01-19,136.19
SK1,2024-01-05,84.25
SK1,2024-01-20,121.77
SK1,2024-01-15,42.31
SK1,2024-01-11,243.76
SK1,2024-01-27,126.52
SK1,2024-01-10,11.11
SK1,2024-01-27,51.05
SK1,2024-01-18,95.49
SK1,2024-01-24,135.39
SK1,2024-01-11,12.18
SK1,2024-01-03,230.02
SK1,2024-01-30,76.27
SK1,2024-01-25,113.0
SK1,2024-01-29,237.07
SK1,2024-01-13,85.77
SK1,2024-01-18,147.76
SK1,2024-01-19,22.14
SK1,2024-01-27,39.07
SK1,2024-01-28,91.36
SK1,2024-01-13,90.98
SK1,2024-01-03,135.92
SK1,2024-01-15,24.67
SK1,2024-01-04,211.17
SK1,2024-01-10,133.77
SK1,2024-01-02,18.74
SK1,2024-01-21,93.46
SK1,2024-01-02,6.07
SK1,2024-01-20,49.99
SK1,2024-01-09,150.62
SK1,2024-01-21,49.33
SK1,2024-01-15,142.49
SK1,2024-01-29,125.36
SK1,2024-01-21,118.45
SK1,2024-01-02,158.48
SK1,2024-01-21,9.08
SK1,2024-01-05,149.46
SK1,2024-01-01,35.26
SK1,2024-01-24,219.91
SK1,2024-01-11,160.24
SK1,2024-01-03,162.72
SK1,2024-01-13,209.73
SK1,2024-01-02,125.88
SK1,2024-01-06,145.05
SK1,2024-01-01,103.37
SK1,2024-01-21,152.18
SK1,2024-01-05,248.89
SK1,2024-01-06,60.63
SK1,2024-01-07,104.98
SK1,2024-01-07,206.11
SK1,2024-01-21,142.39
SK1,2024-01-13,46.2
SK1,2024-01-02,8.34
SK1,2024-01-16,161.54
SK1,2024-01-01,235.4
SK1,2024-01-26,69.11
SK1,2024-01-06,226.65
SK1,2024-01-21,179.09
SK1,2024-01-05,68.59
SK1,2024-01-26,145.68
SK1,2024-01-12,63.61
SK1,2024-01-26,185.02
SK1,2024-01-10,248.56
SK1,2024-01-23,203.2
SK1,2024-01-16,221.61
SK1,2024-01-23,27.55
SK1,2024-01-21,191.85
SK1,2024-01-10,100.8
SK1,2024-01-22,240.45
SK1,2024-01-12,225.82
SK1,2024-01-22,195.36
SK1,2024-01-16,67.65
SK1,2024-01-24,98.21
SK1,2024-01-29,125.77
SK1,2024-01-07,93.66
SK1,2024-01-10,67.02
SK1,2024-01-12,58.62
SK1,2024-01-11,182.52
SK1,2024-01-09,98.3
SK1,2024-01-14,224.6
SK1,2024-01-18,167.35
SK1,2024-01-14,91.71
SK1,2024-01-28,130.96
SK1,2024-01-22,188.15
SK1,2024-01-09,129.14
SK1,2024-01-26,77.69
SK1,2024-01-24,214.76
SK1,2024-01-22,235.25
SK1,2024-01-12,165.45
SK1,2024-01-14,159.35
SK1,2024-01-28,107.04
SK1,2024-01-16,57.88
SK1,2024-01-13,208.32
SK1,2024-01-17,81.73
SK1,2024-01-05,12.18
SK1,2024-01-22,203.79
SK1,2024-01-16,94.41
SK1,2024-01-16,6.12
SK1,2024-01-17,225.77
SK1,2024-01-10,64.71
SK1,2024-01-25,221.54
SK1,2024-01-14,194.01
SK1,2024-01-20,142.41
SK1,2024-01-22,208.13
SK1,2024-01-09,78.69
SK1,2024-01-28,243.97
SK1,2024-01-14,249.22
SK1,2024-01-23,87.62
SK1,2024-01-18,12.76
SK1,2024-01-01,191.97
SK1,2024-01-26,79.87
SK1,2024-01-26,19.6
SK1,2024-01-24,12.81
SK1,2024-01-06,135.34
SK1,2024-01-13,118.55
SK1,2024-01-24,206.57
SK1,2024-01-02,117.18
SK1,2024-01-09,47.19
SK1,2024-01-25,152.86
SK1,2024-01-07,143.95
SK1,2024-01-23,119.52
SK1,2024-01-08,229.1
SK1,2024-01-16,227.21
SK1,2024-01-28,243.17
SK1,2024-01-11,71.06
SK1,2024-01-26,230.91
SK1,2024-01-22,159.08
SK1,2024-01-22,6.17
SK1,2024-01-18,231.72
SK1,2024-01-03,108.32
SK1,2024-01-11,141.98
SK1,2024-01-12,31.93
SK1,2024-01-02,170.76
SK1,2024-01-23,175.81
SK1,2024-01-01,78.47
SK1,2024-01-11,10.67
SK1,2024-01-06,240.06
SK1,2024-01-04,81.35
SK1,2024-01-11,60.61
SK1,2024-01-03,39.12
SK1,2024-01-15,151.17
SK1,2024-01-25,172.53
SK1,2024-01-22,172.71
SK1,2024-01-27,59.83
SK1,2024-01-16,157.01
SK1,2024-01-27,190.82
SK1,2024-01-07,24.27
SK1,2024-01-24,182.6
SK1,2024-01-04,32.36
SK1,2024-01-08,165.92
SK1,2024-01-19,12.15
SK1,2024-01-28,45.88
SK1,2024-01-12,50.24
SK1,2024-01-15,205.19
SK1,2024-01-05,140.08
SK1,2024-01-27,170.53
SK1,2024-01-29,49.88
SK1,2024-01-22,89.27
SK1,2024-01-23,17.52
SK1,2024-01-12,126.5
SK1,2024-01-17,52.15
SK1,2024-01-23,170.84
SK1,2024-01-12,76.68
SK1,2024-01-03,68.59
SK1,2024-01-25,110.69
SK1,2024-01-02,200.56
SK1,2024-01-27,227.67
SK1,2024-01-03,148.23
SK1,2024-01-11,27.97
SK1,2024-01-16,168.06
SK1,2024-01-30,79.59
SK1,2024-01-27,92.58
SK1,2024-01-25,172.64
SK1,2024-01-23,116.17
SK1,2024-01-02,231.33
SK1,2024-01-14,38.25
SK1,2024-01-06,138.23
SK1,2024-01-04,106.85
SK1,2024-01-07,65.63
SK1,2024-01-09,99.39
SK1,2024-01-27,39.4
SK1,2024-01-03,168.61
SK1,2024-01-27,121.53
SK1,2024-01-14,181.19
SK1,2024-01-25,218.02
SK1,2024-01-06,191.46
SK1,2024-01-09,221.33
SK1,2024-01-06,189.55
SK1,2024-01-01,130.86
SK1,2024-01-17,34.04
SK1,2024-01-26,165.48
SK1,2024-01-13,44.15
SK1,2024-01-19,157.25
SK1,2024-01-02,108.85
SK1,2024-01-08,25.54
SK1,2024-01-27,110.71
SK1,2024-01-01,198.57
SK1,2024-01-08,231.12
SK1,2024-01-20,87.33
SK1,2024-01-03,111.78
SK1,2024-01-16,235.55
SK1,2024-01-10,87.22
SK1,2024-01-23,85.83
SK1,2024-01-20,206.27
SK1,2024-01-18,40.0
SK1,2024-01-27,35.64
SK1,2024-01-22,177.46
SK1,2024-01-14,112.97
SK1,2024-01-22,201.94
SK1,2024-01-06,238.31
SK1,2024-01-07,73.7
SK1,2024-01-08,207.81
SK1,2024-01-17,230.34
SK1,2024-01-17,239.53
SK1,2024-01-10,128.01
SK1,2024-01-28,234.26
SK1,2024-01-22,76.48
SK1,2024-01-05,19.01
SK1,2024-01-12,153.91
SK1,2024-01-08,103.18
SK1,2024-01-12,16.32
SK1,2024-01-22,40.46
SK1,2024-01-06,197.43
SK1,2024-01-08,31.23
SK1,2024-01-09,37.47
SK1,2024-01-12,192.94
SK1,2024-01-15,97.76
SK1,2024-01-06,153.56
SK1,2024-01-03,32.0
SK1,2024-01-11,76.74
SK1,2024-01-01,188.38
SK1,2024-01-21,68.4
SK1,2024-01-29,25.84
SK1,2024-01-28,178.28
SK1,2024-01-21,78.29
SK1,2024-01-14,221.32
SK1,2024-01-12,60.13
SK1,2024-01-26,25.72
SK1,2024-01-02,172.99
SK1,2024-01-28,43.41
SK1,2024-01-19,123.53
SK1,2024-01-04,171.16
SK1,2024-01-04,83.57
SK1,2024-01-14,41.03
SK1,2024-01-19,33.1
SK1,2024-01-22,234.35
SK1,2024-01-20,35.99
SK1,2024-01-29,196.65
SK1,2024-01-11,203.18
SK1,2024-01-30,115.72
SK1,2024-01-28,44.62
SK1,2024-01-04,211.25
SK1,2024-01-05,172.9
SK1,2024-01-03,187.19
SK1,2024-01-24,128.34
SK1,2024-01-08,205.92
SK1,2024-01-05,43.4
SK1,2024-01-19,139.74
SK1,2024-01-13,143.96
SK1,2024-01-03,197.78
SK1,2024-01-15,58.37
SK1,2024-01-15,111.61
SK1,2024-01-16,32.91
SK1,2024-01-01,92.95
SK1,2024-01-19,130.89
SK1,2024-01-15,124.39
SK1,2024-01-15,162.65
SK1,2024-01-12,213.36
SK1,2024-01-24,156.59
SK1,2024-01-24,24.84
SK1,2024-01-28,53.14
SK1,2024-01-09,72.17
SK1,2024-01-02,7.54
SK1,2024-01-06,6.44
SK1,2024-01-25,163.32
SK1,2024-01-24,202.69
SK1,2024-01-08,142.31
SK1,2024-01-18,155.16
SK1,2024-01-29,57.2
SK1,2024-01-10,161.3
SK1,2024-01-29,18.55
SK1,2024-01-20,82.47
SK1,2024-01-13,115.88
SK1,2024-01-13,16.57
SK1,2024-01-21,195.88
SK1,2024-01-09,7.08
SK1,2024-01-25,181.11
SK1,2024-01-07,71.92
SK1,2024-01-22,173.99
SK1,2024-01-22,90.26
SK1,2024-01-21,21.86
SK1,2024-01-23,182.28
SK1,2024-01-08,198.26
SK1,2024-01-18,128.72
SK1,2024-01-02,23.5
SK1,2024-01-08,208.38
SK1,2024-01-22,37.38
SK1,2024-01-06,22.56
SK1,2024-01-28,188.83
SK1,2024-01-04,64.7
SK1,2024-01-09,96.95
SK1,2024-01-04,138.65
SK1,2024-01-06,41.48
SK1,2024-01-04,62.58
SK1,2024-01-22,138.99
SK1,2024-01-12,200.04
SK1,2024-01-06,12.72
SK1,2024-01-18,186.36
SK1,2024-01-22,184.14
SK1,2024-01-29,189.3
SK1,2024-01-13,133.13
SK1,2024-01-24,196.04
SK1,2024-01-14,59.45
SK1,2024-01-27,7.21
SK1,2024-01-18,143.51
SK1,2024-01-22,171.65
SK1,2024-01-21,234.91
SK1,2024-01-16,247.64
SK1,2024-01-24,98.19
SK1,2024-01-01,119.13
SK1,2024-01-17,150.17
SK1,2024-01-10,163.76
SK1,2024-01-14,123.12
SK1,2024-01-02,15.47
SK1,2024-01-12,36.7
SK1,2024-01-09,176.19
SK1,2024-01-04,196.23
SK1,2024-01-16,228.76
SK1,2024-01-15,32.96
SK1,2024-01-08,70.9
SK1,2024-01-12,218.48
SK1,2024-01-01,199.64
SK1,2024-01-22,135.62
SK1,2024-01-20,83.56
SK1,2024-01-06,58.09
SK1,2024-01-01,134.63
SK1,2024-01-03,192.36
SK1,2024-01-29,196.36
SK1,2024-01-25,24.72
SK1,2024-01-09,200.64
SK1,2024-01-10,93.64
SK1,2024-01-30,94.03
SK1,2024-01-20,120.79
SK1,2024-01-20,101.88
SK1,2024-01-11,100.42
SK1,2024-01-04,152.01
SK1,2024-01-15,109.81
SK1,2024-01-03,62.9
SK1,2024-01-15,184.92
SK1,2024-01-26,33.5
SK1,2024-01-25,170.55
SK1,2024-01-17,106.74
SK1,2024-01-05,212.38
SK1,2024-01-08,148.24
SK1,2024-01-13,31.11
SK1,2024-01-24,103.42
SK1,2024-01-27,98.51
SK1,2024-01-25,112.95
SK1,2024-01-08,235.29
SK1,2024-01-12,94.05
SK1,2024-01-07,117.4
SK1,2024-01-07,138.4
SK1,2024-01-28,133.56
SK1,2024-01-24,75.19
SK1,2024-01-02,45.64
SK1,2024-01-05,58.27
SK1,2024-01-21,232.27
SK1,2024-01-25,239.06
SK1,2024-01-22,98.29
SK1,2024-01-03,78.97
SK1,2024-01-26,100.79
SK1,2024-01-13,48.1
SK1,2024-01-14,55.17
SK1,2024-01-07,5.21
SK1,2024-01-22,32.06
SK1,2024-01-26,116.98
SK1,2024-01-25,28.71
SK1,2024-01-10,47.66
SK1,2024-01-22,30.06
SK1,2024-01-06,77.4
SK1,2024-01-08,32.61
SK1,2024-01-13,247.64
SK1,2024-01-24,108.27
SK1,2024-01-29,231.16
SK1,2024-01-09,122.4
SK1,2024-01-27,66.31
SK1,2024-01-11,97.39
SK1,2024-01-19,99.94
SK1,2024-01-17,226.09
SK1,2024-01-30,10.35
SK1,2024-01-13,140.05
SK1,2024-01-25,240.52
SK1,2024-01-01,11.94
SK1,2024-01-18,58.87
SK1,2024-01-22,152.82
SK1,2024-01-21,60.82
SK1,2024-01-24,60.62
SK1,2024-01-27,24.3
SK1,2024-01-12,146.28
SK1,2024-01-06,187.97
SK1,2024-01-05,195.97
SK1,2024-01-23,247.02
SK1,2024-01-20,32.84
SK1,2024-01-21,46.08
SK1,2024-01-30,19.12
SK1,2024-01-11,151.59
SK1,2024-01-09,20.78
SK1,2024-01-30,69.73
SK1,2024-01-13,186.99
SK1,2024-01-22,40.56
SK1,2024-01-04,25.08
SK1,2024-01-15,46.73
SK1,2024-01-17,43.44
SK1,2024-01-16,35.4
SK1,2024-01-07,10.0
SK1,2024-01-18,32.98
SK1,2024-01-23,147.93
SK1,2024-01-13,164.74
SK1,2024-01-28,207.71
SK1,2024-01-11,170.9
SK1,2024-01-17,155.14
SK1,2024-01-26,209.95
SK1,2024-01-17,165.76
SK1,2024-01-27,146.26
SK1,2024-01-29,74.79
SK1,2024-01-20,114.95
SK1,2024-01-20,18.94
SK1,2024-01-06,232.82
SK1,2024-01-05,31.08
SK1,2024-01-04,32.04
SK1,2024-01-18,214.15
SK1,2024-01-26,87.26
SK1,2024-01-14,92.21
SK1,2024-01-24,28.26
SK1,2024-01-20,135.96
SK1,2024-01-04,248.75
SK1,2024-01-29,242.14
SK1,2024-01-14,23.86
SK1,2024-01-07,159.8
SK1,2024-01-22,214.27
SK1,2024-01-28,178.11
SK1,2024-01-14,216.08
SK1,2024-01-04,248.32
SK1,2024-01-07,208.13
SK1,2024-01-06,151.11
SK1,2024-01-12,209.04
SK1,2024-01-15,205.4
SK1,2024-01-24,217.35
SK1,2024-01-14,30.32
SK1,2024-01-20,79.75
SK1,2024-01-14,58.39
SK1,2024-01-30,142.34
SK1,2024-01-03,26.73
SK1,2024-01-27,223.45
SK1,2024-01-17,213.97
SK1,2024-01-23,149.54
SK1,2024-01-19,222.33
SK1,2024-01-02,101.03
SK1,2024-01-06,175.94
SK1,2024-01-04,192.08
SK1,2024-01-21,206.71
SK1,2024-01-16,23.83
SK1,2024-01-16,90.27
SK1,2024-01-26,172.4
SK1,2024-01-06,33.16
SK1,2024-01-08,201.61
SK1,2024-01-23,52.65
SK1,2024-01-30,34.53
SK1,2024-01-27,64.31
SK1,2024-01-16,155.41
SK1,2024-01-17,85.71
SK1,2024-01-19,13.97
SK1,2024-01-28,16.13
SK1,2024-01-23,152.5
SK1,2024-01-02,64.45
SK1,2024-01-22,45.02
SK1,2024-01-12,188.69
SK1,2024-01-12,131.39
SK1,2024-01-11,128.36
SK1,2024-01-11,175.24
SK1,2024-01-29,242.08
SK1,2024-01-28,62.43
SK1,2024-01-20,229.68
SK1,2024-01-18,190.83
SK1,2024-01-04,42.52
SK1,2024-01-28,73.22
SK1,2024-01-24,58.37
SK1,2024-01-21,42.76
SK1,2024-01-30,83.93
SK1,2024-01-29,88.8
SK1,2024-01-15,203.14
SK1,2024-01-03,209.24
SK1,2024-01-23,186.24
SK1,2024-01-11,141.62
SK1,2024-01-29,21.36
SK1,2024-01-24,211.55
SK1,2024-01-29,237.43
SK1,2024-01-09,208.86
SK1,2024-01-28,108.14
SK1,2024-01-06,226.63
SK1,2024-01-04,205.63
SK1,2024-01-06,178.13
SK1,2024-01-13,203.72
SK1,2024-01-04,175.57
SK1,2024-01-13,62.15
SK1,2024-01-20,68.97
SK1,2024-01-09,28.93
SK1,2024-01-07,182.22
SK1,2024-01-18,66.66
SK1,2024-01-08,27.98
SK1,2024-01-13,58.32
SK1,2024-01-02,152.76
SK1,2024-01-01,224.22
SK1,2024-01-26,120.22
SK1,2024-01-13,132.72
SK1,2024-01-24,87.73
SK1,2024-01-20,16.3
SK1,2024-01-19,110.02
SK1,2024-01-22,79.93
SK1,2024-01-29,198.12
SK1,2024-01-18,118.88
SK1,2024-01-21,73.0
SK1,2024-01-24,12.87
SK1,2024-01-24,154.76
SK1,2024-01-28,48.08
SK1,2024-01-04,117.92
SK1,2024-01-21,195.22
SK1,2024-01-07,85.51
SK1,2024-01-25,231.8
SK1,2024-01-14,103.11
SK1,2024-01-03,21.3
SK1,2024-01-07,57.87
SK1,2024-01-20,120.26
SK1,2024-01-30,110.05
SK1,2024-01-01,122.16
SK1,2024-01-05,34.65
SK1,2024-01-22,60.46
SK1,2024-01-10,243.78
SK1,2024-01-23,230.37
SK1,2024-01-10,37.49
SK1,2024-01-06,163.35
SK1,2024-01-24,213.49
SK1,2024-01-09,28.04
SK1,2024-01-20,133.68
SK1,2024-01-26,210.67
SK1,2024-01-08,203.64
SK1,2024-01-02,105.89
SK1,2024-01-30,65.18
SK1,2024-01-24,62.5
SK1,2024-01-11,80.59
SK1,2024-01-01,28.07
SK1,2024-01-18,29.47
SK1,2024-01-26,80.95
SK1,2024-01-09,46.21
SK1,2024-01-25,243.15
SK1,2024-01-28,213.99
SK1,2024-01-05,169.0
SK1,2024-01-22,12.55
SK1,2024-01-23,73.48
SK1,2024-01-26,210.01
SK1,2024-01-12,6.79
SK1,2024-01-20,80.37
SK1,2024-01-14,91.0
SK1,2024-01-29,234.81
SK1,2024-01-04,168.74
SK1,2024-01-17,109.32
SK1,2024-01-03,245.07
SK1,2024-01-14,247.47
SK1,2024-01-01,155.11
SK1,2024-01-19,74.83
SK1,2024-01-10,126.27
SK1,2024-01-07,157.14
SK1,2024-01-20,178.14
SK1,2024-01-29,52.17
SK1,2024-01-02,83.38
SK1,2024-01-27,160.89
SK1,2024-01-10,210.5
SK1,2024-01-03,172.67
SK1,2024-01-20,18.67
SK1,2024-01-30,207.04
SK1,2024-01-13,215.72
SK1,2024-01-22,225.95
SK1,2024-01-25,22.3
SK1,2024-01-21,53.91
SK1,2024-01-13,83.28
SK1,2024-01-09,49.4
SK1,2024-01-19,150.44
SK1,2024-01-06,13.63
SK1,2024-01-06,64.26
SK1,2024-01-13,179.23
SK1,2024-01-14,147.86
SK1,2024-01-30,249.75
SK1,2024-01-20,47.45
SK1,2024-01-06,144.61
SK1,2024-01-08,61.77
SK1,2024-01-13,27.85
SK1,2024-01-09,27.75
SK1,2024-01-03,158.15
SK1,2024-01-18,196.7
SK1,2024-01-07,154.16
SK1,2024-01-01,209.76
SK1,2024-01-26,61.47
SK1,2024-01-26,79.86
SK1,2024-01-09,165.16
SK1,2024-01-28,41.46
SK1,2024-01-01,97.74
SK1,2024-01-22,48.53
SK1,2024-01-24,51.02
SK1,2024-01-14,51.87
SK1,2024-01-26,78.48
SK1,2024-01-17,137.01
SK1,2024-01-08,238.31
SK1,2024-01-09,56.13
SK1,2024-01-12,30.12
SK1,2024-01-24,134.07
SK1,2024-01-14,226.12
SK1,2024-01-09,184.26
SK1,2024-01-17,111.49
SK1,2024-01-26,93.68
SK1,2024-01-10,48.05
SK1,2024-01-08,183.23
SK1,2024-01-06,99.01
SK1,2024-01-20,236.46
SK1,2024-01-18,85.79
SK1,2024-01-01,115.19
SK1,2024-01-07,88.31
SK1,2024-01-27,10.32
SK1,2024-01-28,90.11
SK1,2024-01-25,213.88
SK1,2024-01-21,226.34
SK1,2024-01-17,202.71
SK1,2024-01-12,154.15
SK1,2024-01-29,246.45
SK1,2024-01-16,211.66
SK1,2024-01-28,7.02
SK1,2024-01-19,109.6
SK1,2024-01-29,153.24
SK1,2024-01-14,74.43
SK1,2024-01-07,84.07
SK1,2024-01-04,210.68
SK1,2024-01-16,104.19
SK1,2024-01-02,68.36
SK1,2024-01-04,201.63
SK1,2024-01-17,54.35
SK1,2024-01-02,191.7
